epoch,iso,id_hex,extended,dlc,b0,b1,b2,b3,b4,b5,b6,b7
1756483012.138201,2025-08-29T16:56:52,0000000A,1,8,0,0,0,4,0,0,1,245
1756483012.138448,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,41,255,255,254,165
1756483012.138737,2025-08-29T16:56:52,0000100A,1,8,1,10,0,245,0,0,0,0
1756483012.140293,2025-08-29T16:56:52,00000500,0,8,240,100,0,20,0,0,255,255
1756483012.142749,2025-08-29T16:56:52,00000014,1,8,0,0,0,4,0,0,1,239
1756483012.143044,2025-08-29T16:56:52,00000E14,1,8,255,255,254,94,0,0,0,10
1756483012.143325,2025-08-29T16:56:52,00001014,1,8,1,5,0,227,0,0,0,0
1756483012.143574,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.143778,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.144008,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.144614,2025-08-29T16:56:52,00000780,0,2,150,213,,,,,,
1756483012.145489,2025-08-29T16:56:52,00000030,0,4,0,0,192,243,,,,
1756483012.152655,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.152922,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.153199,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.153421,2025-08-29T16:56:52,0000170A,1,8,255,255,232,145,0,0,185,139
1756483012.153700,2025-08-29T16:56:52,00001714,1,8,255,255,232,145,0,0,185,139
1756483012.153950,2025-08-29T16:56:52,000000D2,0,8,0,0,0,0,10,0,0,0
1756483012.154201,2025-08-29T16:56:52,000005FF,0,8,100,100,0,0,0,0,17,100
1756483012.154423,2025-08-29T16:56:52,00000620,0,8,0,0,0,0,232,46,0,0
1756483012.154674,2025-08-29T16:56:52,00000618,0,8,0,0,10,0,0,0,0,0
1756483012.154931,2025-08-29T16:56:52,00000600,0,8,0,0,0,0,0,0,0,0
1756483012.155075,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.155299,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.155559,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.155725,2025-08-29T16:56:52,00000030,0,4,0,0,192,244,,,,
1756483012.158205,2025-08-29T16:56:52,0000000A,1,8,0,0,255,253,0,0,1,245
1756483012.158448,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,48,255,255,254,148
1756483012.158747,2025-08-29T16:56:52,0000100A,1,8,1,10,0,245,0,0,0,0
1756483012.162761,2025-08-29T16:56:52,00000014,1,8,0,0,0,3,0,0,1,239
1756483012.163048,2025-08-29T16:56:52,00000E14,1,8,255,255,254,65,0,0,0,3
1756483012.163335,2025-08-29T16:56:52,00001014,1,8,1,5,0,227,0,0,0,0
1756483012.163564,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.163781,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.164010,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.165498,2025-08-29T16:56:52,00000030,0,4,0,0,192,245,,,,
1756483012.172657,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.172889,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.173110,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.174463,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.174704,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.174938,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.175493,2025-08-29T16:56:52,00000030,0,4,0,0,192,246,,,,
1756483012.178208,2025-08-29T16:56:52,0000000A,1,8,0,0,0,4,0,0,1,245
1756483012.178455,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,60,255,255,254,175
1756483012.178734,2025-08-29T16:56:52,0000100A,1,8,1,10,0,245,0,0,0,0
1756483012.179014,2025-08-29T16:56:52,00003A0A,1,8,5,191,12,172,5,191,0,0
1756483012.182761,2025-08-29T16:56:52,00000014,1,8,0,0,0,2,0,0,1,239
1756483012.183035,2025-08-29T16:56:52,00000E14,1,8,255,255,254,84,255,255,255,254
1756483012.183342,2025-08-29T16:56:52,00001014,1,8,1,5,0,227,0,0,0,0
1756483012.183568,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.183788,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.184014,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.185498,2025-08-29T16:56:52,00000030,0,4,0,0,192,247,,,,
1756483012.190244,2025-08-29T16:56:52,00000500,0,8,240,100,0,20,0,0,255,255
1756483012.192681,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.192902,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.193122,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.194525,2025-08-29T16:56:52,00000780,0,2,151,213,,,,,,
1756483012.194688,2025-08-29T16:56:52,00000167,0,3,127,48,0,,,,,
1756483012.194813,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.195025,2025-08-29T16:56:52,00000040,0,6,10,0,2,3,0,0,,
1756483012.195204,2025-08-29T16:56:52,000003B6,0,1,0,,,,,,,
1756483012.195282,2025-08-29T16:56:52,000003B5,0,2,0,0,,,,,,
1756483012.195458,2025-08-29T16:56:52,000003B8,0,4,104,3,0,0,,,,
1756483012.195691,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.195932,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.196112,2025-08-29T16:56:52,000003B9,0,4,104,3,0,0,,,,
1756483012.196237,2025-08-29T16:56:52,00000111,0,2,0,0,,,,,,
1756483012.196369,2025-08-29T16:56:52,00000110,0,1,0,,,,,,,
1756483012.196542,2025-08-29T16:56:52,00000030,0,4,0,0,192,248,,,,
1756483012.198215,2025-08-29T16:56:52,0000000A,1,8,0,0,0,4,0,0,1,245
1756483012.198458,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,59,255,255,254,156
1756483012.198728,2025-08-29T16:56:52,0000100A,1,8,1,10,0,245,0,0,0,0
1756483012.202759,2025-08-29T16:56:52,00000014,1,8,0,0,255,253,0,0,1,239
1756483012.203054,2025-08-29T16:56:52,00000E14,1,8,255,255,254,86,0,0,0,14
1756483012.203331,2025-08-29T16:56:52,00001014,1,8,1,5,0,226,0,0,0,0
1756483012.203613,2025-08-29T16:56:52,00003A14,1,8,5,145,12,156,5,145,0,0
1756483012.203842,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.204068,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.204298,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.204568,2025-08-29T16:56:52,0000170A,1,8,255,255,232,145,0,0,185,139
1756483012.204853,2025-08-29T16:56:52,00001714,1,8,255,255,232,145,0,0,185,139
1756483012.205104,2025-08-29T16:56:52,000000D2,0,8,0,0,0,0,10,0,0,0
1756483012.205364,2025-08-29T16:56:52,00000610,0,8,0,0,0,0,0,0,0,0
1756483012.205581,2025-08-29T16:56:52,00000030,0,4,0,0,192,249,,,,
1756483012.212766,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.212930,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.213155,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.214514,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.214710,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.214955,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.215508,2025-08-29T16:56:52,00000030,0,4,0,0,192,250,,,,
1756483012.218251,2025-08-29T16:56:52,0000000A,1,8,0,0,255,252,0,0,1,245
1756483012.218462,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,55,255,255,254,149
1756483012.218741,2025-08-29T16:56:52,0000100A,1,8,1,10,0,244,0,0,0,0
1756483012.222715,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.222988,2025-08-29T16:56:52,00000014,1,8,0,0,0,3,0,0,1,239
1756483012.223223,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.223502,2025-08-29T16:56:52,00000E14,1,8,255,255,254,93,0,0,0,23
1756483012.223713,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.224011,2025-08-29T16:56:52,00001014,1,8,1,5,0,226,0,0,0,0
1756483012.225502,2025-08-29T16:56:52,00000030,0,4,0,0,192,251,,,,
1756483012.232696,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.232887,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.233107,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.234451,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.234690,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.234938,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.235493,2025-08-29T16:56:52,00000030,0,4,0,0,192,252,,,,
1756483012.238219,2025-08-29T16:56:52,0000000A,1,8,0,0,0,3,0,0,1,245
1756483012.238471,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,58,255,255,254,169
1756483012.238753,2025-08-29T16:56:52,0000100A,1,8,1,10,0,245,0,0,0,0
1756483012.240311,2025-08-29T16:56:52,00000500,0,8,240,100,0,20,0,0,255,255
1756483012.242782,2025-08-29T16:56:52,00000014,1,8,0,0,0,4,0,0,1,239
1756483012.243074,2025-08-29T16:56:52,00000E14,1,8,255,255,254,81,0,0,0,6
1756483012.243344,2025-08-29T16:56:52,00001014,1,8,1,5,0,226,0,0,0,0
1756483012.243574,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.243811,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.244022,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.244633,2025-08-29T16:56:52,00000780,0,2,152,213,,,,,,
1756483012.245515,2025-08-29T16:56:52,00000030,0,4,0,0,192,253,,,,
1756483012.252687,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.252911,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.253131,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.253411,2025-08-29T16:56:52,0000170A,1,8,255,255,232,145,0,0,185,139
1756483012.253701,2025-08-29T16:56:52,00001714,1,8,255,255,232,145,0,0,185,139
1756483012.253947,2025-08-29T16:56:52,000000D2,0,8,0,0,0,0,10,0,0,0
1756483012.254219,2025-08-29T16:56:52,000005FF,0,8,100,100,0,0,0,0,17,100
1756483012.254438,2025-08-29T16:56:52,00000620,0,8,0,0,0,0,232,46,0,0
1756483012.254688,2025-08-29T16:56:52,00000618,0,8,0,0,10,0,0,0,0,0
1756483012.254941,2025-08-29T16:56:52,00000600,0,8,0,0,0,0,0,0,0,0
1756483012.255075,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.255312,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.255567,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.255728,2025-08-29T16:56:52,00000030,0,4,0,0,192,254,,,,
1756483012.258216,2025-08-29T16:56:52,0000000A,1,8,0,0,0,4,0,0,1,245
1756483012.258444,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,31,255,255,254,136
1756483012.258728,2025-08-29T16:56:52,0000100A,1,8,1,10,0,245,0,0,0,0
1756483012.262759,2025-08-29T16:56:52,00000014,1,8,0,0,255,253,0,0,1,239
1756483012.263045,2025-08-29T16:56:52,00000E14,1,8,255,255,254,66,0,0,0,8
1756483012.263344,2025-08-29T16:56:52,00001014,1,8,1,5,0,226,0,0,0,0
1756483012.263577,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.263797,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.264018,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.265501,2025-08-29T16:56:52,00000030,0,4,0,0,192,255,,,,
1756483012.272666,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.272886,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.273115,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.274486,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.274705,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.274955,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.275496,2025-08-29T16:56:52,00000030,0,4,0,0,192,0,,,,
1756483012.278224,2025-08-29T16:56:52,0000000A,1,8,0,0,0,4,0,0,1,245
1756483012.278442,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,28,255,255,254,152
1756483012.278732,2025-08-29T16:56:52,0000100A,1,8,1,10,0,244,0,0,0,0
1756483012.279017,2025-08-29T16:56:52,00003A0A,1,8,5,194,12,173,5,194,0,0
1756483012.282774,2025-08-29T16:56:52,00000014,1,8,0,0,255,252,0,0,1,239
1756483012.283051,2025-08-29T16:56:52,00000E14,1,8,255,255,254,87,0,0,0,10
1756483012.283347,2025-08-29T16:56:52,00001014,1,8,1,5,0,227,0,0,0,0
1756483012.283571,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.283798,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.284022,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.285511,2025-08-29T16:56:52,00000030,0,4,0,0,192,1,,,,
1756483012.290348,2025-08-29T16:56:52,00000500,0,8,240,100,0,20,0,0,255,255
1756483012.292731,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.292933,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.293153,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.294564,2025-08-29T16:56:52,00000780,0,2,153,213,,,,,,
1756483012.294683,2025-08-29T16:56:52,00000167,0,3,127,48,0,,,,,
1756483012.294825,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.295044,2025-08-29T16:56:52,00000040,0,6,10,0,2,3,0,0,,
1756483012.295148,2025-08-29T16:56:52,000003B6,0,1,0,,,,,,,
1756483012.295274,2025-08-29T16:56:52,000003B5,0,2,0,0,,,,,,
1756483012.295514,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.295770,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.295921,2025-08-29T16:56:52,00000030,0,4,0,0,192,2,,,,
1756483012.298149,2025-08-29T16:56:52,0000000A,1,8,0,0,0,4,0,0,1,245
1756483012.298446,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,33,255,255,254,162
1756483012.298726,2025-08-29T16:56:52,0000100A,1,8,1,10,0,244,0,0,0,0
1756483012.302756,2025-08-29T16:56:52,00000014,1,8,0,0,0,3,0,0,1,239
1756483012.303073,2025-08-29T16:56:52,00000E14,1,8,255,255,254,108,0,0,0,7
1756483012.303351,2025-08-29T16:56:52,00001014,1,8,1,5,0,226,0,0,0,0
1756483012.303630,2025-08-29T16:56:52,00003A14,1,8,5,145,12,152,5,145,0,0
1756483012.303861,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.304085,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.304309,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.304598,2025-08-29T16:56:52,0000170A,1,8,255,255,232,145,0,0,185,139
1756483012.304862,2025-08-29T16:56:52,00001714,1,8,255,255,232,145,0,0,185,139
1756483012.305121,2025-08-29T16:56:52,000000D2,0,8,0,0,0,0,10,0,0,0
1756483012.305371,2025-08-29T16:56:52,00000610,0,8,0,0,0,0,0,0,0,0
1756483012.305585,2025-08-29T16:56:52,00000030,0,4,0,0,192,3,,,,
1756483012.312661,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.312898,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.313123,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.314473,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.314716,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.314956,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.315515,2025-08-29T16:56:52,00000030,0,4,0,0,192,4,,,,
1756483012.318161,2025-08-29T16:56:52,0000000A,1,8,0,0,255,253,0,0,1,245
1756483012.318452,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,43,255,255,254,153
1756483012.318738,2025-08-29T16:56:52,0000100A,1,8,1,10,0,244,0,0,0,0
1756483012.322689,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.322989,2025-08-29T16:56:52,00000014,1,8,0,0,0,3,0,0,1,239
1756483012.323226,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.323512,2025-08-29T16:56:52,00000E14,1,8,255,255,254,93,0,0,0,9
1756483012.323723,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.324009,2025-08-29T16:56:52,00001014,1,8,1,5,0,227,0,0,0,0
1756483012.325513,2025-08-29T16:56:52,00000030,0,4,0,0,192,5,,,,
1756483012.332710,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.332901,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.333150,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.334483,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.334712,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.334954,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.335522,2025-08-29T16:56:52,00000030,0,4,0,0,192,6,,,,
1756483012.338175,2025-08-29T16:56:52,0000000A,1,8,0,0,0,4,0,0,1,245
1756483012.338441,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,58,255,255,254,174
1756483012.338737,2025-08-29T16:56:52,0000100A,1,8,1,10,0,245,0,0,0,0
1756483012.340328,2025-08-29T16:56:52,00000500,0,8,240,100,0,20,0,0,255,255
1756483012.342794,2025-08-29T16:56:52,00000014,1,8,0,0,0,3,0,0,1,239
1756483012.343064,2025-08-29T16:56:52,00000E14,1,8,255,255,254,78,0,0,0,10
1756483012.343342,2025-08-29T16:56:52,00001014,1,8,1,5,0,226,0,0,0,0
1756483012.343584,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.343814,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.344019,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.344636,2025-08-29T16:56:52,00000780,0,2,154,213,,,,,,
1756483012.345514,2025-08-29T16:56:52,00000030,0,4,0,0,192,7,,,,
1756483012.352698,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.352920,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.353137,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.353414,2025-08-29T16:56:52,0000170A,1,8,255,255,232,145,0,0,185,139
1756483012.353705,2025-08-29T16:56:52,00001714,1,8,255,255,232,145,0,0,185,139
1756483012.353954,2025-08-29T16:56:52,000000D2,0,8,0,0,0,0,10,0,0,0
1756483012.354234,2025-08-29T16:56:52,000005FF,0,8,100,100,0,0,0,0,17,100
1756483012.354455,2025-08-29T16:56:52,00000620,0,8,0,0,0,0,232,46,0,0
1756483012.354684,2025-08-29T16:56:52,00000618,0,8,0,0,10,0,0,0,0,0
1756483012.354935,2025-08-29T16:56:52,00000600,0,8,0,0,0,0,0,0,0,0
1756483012.355092,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.355308,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.355564,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.355761,2025-08-29T16:56:52,00000030,0,4,0,0,192,8,,,,
1756483012.358171,2025-08-29T16:56:52,0000000A,1,8,0,0,255,253,0,0,1,245
1756483012.358445,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,36,255,255,254,130
1756483012.358719,2025-08-29T16:56:52,0000100A,1,8,1,10,0,245,0,0,0,0
1756483012.362792,2025-08-29T16:56:52,00000014,1,8,0,0,255,253,0,0,1,239
1756483012.363063,2025-08-29T16:56:52,00000E14,1,8,255,255,254,77,0,0,0,12
1756483012.363370,2025-08-29T16:56:52,00001014,1,8,1,5,0,227,0,0,0,0
1756483012.363582,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.363805,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.364024,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.365511,2025-08-29T16:56:52,00000030,0,4,0,0,192,9,,,,
1756483012.372693,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.372910,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.373137,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.374497,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.374721,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.374952,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.375516,2025-08-29T16:56:52,00000030,0,4,0,0,192,10,,,,
1756483012.378184,2025-08-29T16:56:52,0000000A,1,8,0,0,255,252,0,0,1,245
1756483012.378447,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,43,255,255,254,133
1756483012.378723,2025-08-29T16:56:52,0000100A,1,8,1,10,0,244,0,0,0,0
1756483012.379009,2025-08-29T16:56:52,00003A0A,1,8,5,191,12,175,5,191,0,0
1756483012.382716,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.383003,2025-08-29T16:56:52,00000014,1,8,0,0,255,252,0,0,1,239
1756483012.383243,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.383529,2025-08-29T16:56:52,00000E14,1,8,255,255,254,98,0,0,0,7
1756483012.383739,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.384021,2025-08-29T16:56:52,00001014,1,8,1,5,0,227,0,0,0,0
1756483012.385490,2025-08-29T16:56:52,00000030,0,4,0,0,192,11,,,,
1756483012.390332,2025-08-29T16:56:52,00000500,0,8,240,100,0,20,0,0,255,255
1756483012.390590,2025-08-29T16:56:52,00000506,0,8,244,1,55,255,136,1,76,2
1756483012.392699,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.392925,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.393142,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.394531,2025-08-29T16:56:52,00000780,0,2,155,213,,,,,,
1756483012.394681,2025-08-29T16:56:52,00000167,0,3,127,48,0,,,,,
1756483012.394824,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.395032,2025-08-29T16:56:52,00000040,0,6,10,0,2,3,0,0,,
1756483012.395149,2025-08-29T16:56:52,000003B6,0,1,0,,,,,,,
1756483012.395278,2025-08-29T16:56:52,000003B5,0,2,0,0,,,,,,
1756483012.395520,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.395761,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.395935,2025-08-29T16:56:52,00000030,0,4,0,0,192,12,,,,
1756483012.398148,2025-08-29T16:56:52,0000000A,1,8,0,0,255,252,0,0,1,245
1756483012.398444,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,56,255,255,254,154
1756483012.398736,2025-08-29T16:56:52,0000100A,1,8,1,10,0,244,0,0,0,0
1756483012.402809,2025-08-29T16:56:52,00000014,1,8,0,0,255,252,0,0,1,239
1756483012.403054,2025-08-29T16:56:52,00000E14,1,8,255,255,254,60,0,0,0,18
1756483012.403350,2025-08-29T16:56:52,00001014,1,8,1,5,0,227,0,0,0,0
1756483012.403628,2025-08-29T16:56:52,00003A14,1,8,5,146,12,154,5,146,0,0
1756483012.403869,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.404077,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.404309,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.404592,2025-08-29T16:56:52,0000170A,1,8,255,255,232,145,0,0,185,139
1756483012.404882,2025-08-29T16:56:52,00001714,1,8,255,255,232,145,0,0,185,139
1756483012.405115,2025-08-29T16:56:52,000000D2,0,8,0,0,0,0,10,0,0,0
1756483012.405378,2025-08-29T16:56:52,00000610,0,8,0,0,0,0,0,0,0,0
1756483012.405593,2025-08-29T16:56:52,00000030,0,4,0,0,192,13,,,,
1756483012.412670,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.412909,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.413135,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.414481,2025-08-29T16:56:52,000003B4,0,2,0,0,,,,,,
1756483012.414716,2025-08-29T16:56:52,00000157,0,8,160,15,0,3,1,18,0,0
1756483012.414945,2025-08-29T16:56:52,00000158,0,8,0,0,0,0,0,0,0,0
1756483012.415506,2025-08-29T16:56:52,00000030,0,4,0,0,192,14,,,,
1756483012.418159,2025-08-29T16:56:52,0000000A,1,8,0,0,0,4,0,0,1,245
1756483012.418445,2025-08-29T16:56:52,00000E0A,1,8,255,255,255,49,255,255,254,150
1756483012.418729,2025-08-29T16:56:52,0000100A,1,8,1,10,0,244,0,0,0,0
1756483012.422725,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.422999,2025-08-29T16:56:52,00000014,1,8,0,0,255,253,0,0,1,239
1756483012.423244,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.423506,2025-08-29T16:56:52,00000E14,1,8,255,255,254,93,0,0,0,18
1756483012.423730,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
1756483012.424016,2025-08-29T16:56:52,00001014,1,8,1,5,0,226,0,0,0,0
1756483012.425502,2025-08-29T16:56:52,00000030,0,4,0,0,192,15,,,,
1756483012.432705,2025-08-29T16:56:52,00000038,0,7,140,0,0,248,255,0,0,
1756483012.432901,2025-08-29T16:56:52,0000020A,1,4,0,0,1,243,,,,
1756483012.433123,2025-08-29T16:56:52,00000214,1,4,0,0,1,243,,,,
